2025-03-16 12:12:18,886 INFO    MainThread:13883 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-03-16 12:12:18,886 INFO    MainThread:13883 [wandb_init.py:init():784] starting backend
2025-03-16 12:12:18,886 INFO    MainThread:13883 [wandb_init.py:init():788] sending inform_init request
2025-03-16 12:12:18,886 INFO    MainThread:13883 [backend.py:_multiprocessing_setup():97] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-03-16 12:12:18,887 INFO    MainThread:13883 [wandb_init.py:init():803] backend started and connected
2025-03-16 12:12:18,888 INFO    MainThread:13883 [wandb_run.py:_label_probe_notebook():1204] probe notebook
2025-03-16 12:12:18,898 INFO    MainThread:13883 [wandb_init.py:init():896] updated telemetry
2025-03-16 12:12:18,906 INFO    MainThread:13883 [wandb_init.py:init():920] communicating run to backend with 90.0 second timeout
2025-03-16 12:12:19,453 INFO    MainThread:13883 [wandb_init.py:init():995] starting run threads in backend
2025-03-16 12:12:19,566 INFO    MainThread:13883 [wandb_run.py:_console_start():2377] atexit reg
2025-03-16 12:12:19,566 INFO    MainThread:13883 [wandb_run.py:_redirect():2227] redirect: wrap_raw
2025-03-16 12:12:19,566 INFO    MainThread:13883 [wandb_run.py:_redirect():2292] Wrapping output streams.
2025-03-16 12:12:19,567 INFO    MainThread:13883 [wandb_run.py:_redirect():2317] Redirects installed.
2025-03-16 12:12:19,567 INFO    MainThread:13883 [wandb_init.py:init():1037] run started, returning control to user process
2025-03-16 12:13:30,498 INFO    MainThread:13883 [wandb_run.py:_finish():2112] finishing run snehalma23m020-iit-madras/DLassignment1/ixo0301d
2025-03-16 12:13:30,499 ERROR   MainThread:13883 [jupyter.py:save_history():450] Run pip install nbformat to save notebook history
2025-03-16 12:13:30,499 INFO    MainThread:13883 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-16 12:13:30,499 INFO    MainThread:13883 [wandb_init.py:_jupyter_teardown():581] cleaning up jupyter logic
2025-03-16 12:13:30,499 INFO    MainThread:13883 [wandb_run.py:_atexit_cleanup():2342] got exitcode: 0
2025-03-16 12:13:30,499 INFO    MainThread:13883 [wandb_run.py:_restore():2324] restore
2025-03-16 12:13:30,499 INFO    MainThread:13883 [wandb_run.py:_restore():2330] restore done
2025-03-16 12:13:35,181 INFO    MsgRouterThr:13883 [mailbox.py:close():115] Closing mailbox, abandoning 1 handles.
2025-03-16 12:13:35,182 INFO    MainThread:13883 [wandb_run.py:_footer_history_summary_info():3958] rendering history
2025-03-16 12:13:35,182 INFO    MainThread:13883 [wandb_run.py:_footer_history_summary_info():3990] rendering summary
2025-03-16 12:13:35,185 INFO    MainThread:13883 [wandb_run.py:_footer_sync_info():3919] logging synced files
